full_text,text_clean,token,stop,stemmed
idolaku semua Prabowo-Gibran pemimpin yang dekat dan memikirkan rakyat #GibranMendengar https://t.co/PzCdCOuJL7,idolaku semua prabowogibran pemimpin yang dekat dan memikirkan rakyat gibranmendengar httpstcopzcdcoujl,"['idolaku', 'semua', 'prabowogibran', 'pemimpin', 'yang', 'dekat', 'dan', 'memikirkan', 'rakyat', 'gibranmendengar', 'httpstcopzcdcoujl']","['idolaku', 'semua', 'prabowogibran', 'pemimpin', 'dekat', 'memikirkan', 'rakyat', 'gibranmendengar', 'httpstcopzcdcoujl']","['idola', 'semua', 'prabowogibran', 'pimpin', 'dekat', 'pikir', 'rakyat', 'gibranmendengar', 'httpstcopzcdcoujl']"
Apakah ada yang lebih mampu dari Gibran sebagai cawapres Prabowo? Tentu ada. Kenapa dipilih? Karena Gibran membawa elektabilitas Jokowi untuk memenangkan Prabowo.  Apakah ada yang lebih mampu dari Kaesang sebagai Ketum PSI? Tentu ada. Kenapa dipilih? Karena Kaesang membawa…,apakah ada yang lebih mampu dari gibran sebagai cawapres prabowo tentu ada kenapa dipilih karena gibran membawa elektabilitas jokowi untuk memenangkan prabowo  apakah ada yang lebih mampu dari kaesang sebagai ketum psi tentu ada kenapa dipilih karena kaesang membawa…,"['apakah', 'ada', 'yang', 'lebih', 'mampu', 'dari', 'gibran', 'sebagai', 'cawapres', 'prabowo', 'tentu', 'ada', 'kenapa', 'dipilih', 'karena', 'gibran', 'membawa', 'elektabilitas', 'jokowi', 'untuk', 'memenangkan', 'prabowo', 'apakah', 'ada', 'yang', 'lebih', 'mampu', 'dari', 'kaesang', 'sebagai', 'ketum', 'psi', 'tentu', 'ada', 'kenapa', 'dipilih', 'karena', 'kaesang', 'membawa…']","['lebih', 'mampu', 'gibran', 'cawapres', 'prabowo', 'dipilih', 'gibran', 'membawa', 'elektabilitas', 'jokowi', 'memenangkan', 'prabowo', 'lebih', 'mampu', 'kaesang', 'ketum', 'psi', 'dipilih', 'kaesang', 'membawa…']","['lebih', 'mampu', 'gibran', 'cawapres', 'prabowo', 'pilih', 'gibran', 'bawa', 'elektabilitas', 'jokowi', 'menang', 'prabowo', 'lebih', 'mampu', 'kaesang', 'tum', 'psi', 'pilih', 'kaesang', 'bawa']"
Sempat terbersit berharap Ganjar menang dan PDIP tidak juara 1 [di Pileg. Namun rasanya bakal kebalik  Ganjar kalah dan PDIP tetap memimpin Senayan.  Terlalu berat mengungguli PDIP. Terlalu berat mengalahkan Prabowo-Gibran.,sempat terbersit berharap ganjar menang dan pdip tidak juara  di pileg namun rasanya bakal kebalik  ganjar kalah dan pdip tetap memimpin senayan  terlalu berat mengungguli pdip terlalu berat mengalahkan prabowogibran,"['sempat', 'terbersit', 'berharap', 'ganjar', 'menang', 'dan', 'pdip', 'tidak', 'juara', 'di', 'pileg', 'namun', 'rasanya', 'bakal', 'kebalik', 'ganjar', 'kalah', 'dan', 'pdip', 'tetap', 'memimpin', 'senayan', 'terlalu', 'berat', 'mengungguli', 'pdip', 'terlalu', 'berat', 'mengalahkan', 'prabowogibran']","['sempat', 'terbersit', 'berharap', 'ganjar', 'menang', 'pdip', 'juara', 'pileg', 'rasanya', 'bakal', 'kebalik', 'ganjar', 'kalah', 'pdip', 'tetap', 'memimpin', 'senayan', 'terlalu', 'berat', 'mengungguli', 'pdip', 'terlalu', 'berat', 'mengalahkan', 'prabowogibran']","['sempat', 'bersit', 'harap', 'ganjar', 'menang', 'pdip', 'juara', 'pileg', 'rasa', 'bakal', 'balik', 'ganjar', 'kalah', 'pdip', 'tetap', 'pimpin', 'senayan', 'terlalu', 'berat', 'unggul', 'pdip', 'terlalu', 'berat', 'kalah', 'prabowogibran']"
"Sujiwo Tejo saja takut dianggap sebagai pendukung Prabowo ketika mengatakan bahwa dari ketiga capres  ya cuma Prabowo yang tidak plastik"".  Memang berpendapat obyektif itu selalu berpotensi dituduh sebagai pendukung.  Itu pendapat Mbah Tejo. Faktanya Prabowo paling nggak bisa…""",sujiwo tejo saja takut dianggap sebagai pendukung prabowo ketika mengatakan bahwa dari ketiga capres  ya cuma prabowo yang tidak plastik  memang berpendapat obyektif itu selalu berpotensi dituduh sebagai pendukung  itu pendapat mbah tejo faktanya prabowo paling nggak bisa…,"['sujiwo', 'tejo', 'saja', 'takut', 'dianggap', 'sebagai', 'pendukung', 'prabowo', 'ketika', 'mengatakan', 'bahwa', 'dari', 'ketiga', 'capres', 'ya', 'cuma', 'prabowo', 'yang', 'tidak', 'plastik', 'memang', 'berpendapat', 'obyektif', 'itu', 'selalu', 'berpotensi', 'dituduh', 'sebagai', 'pendukung', 'itu', 'pendapat', 'mbah', 'tejo', 'faktanya', 'prabowo', 'paling', 'nggak', 'bisa…']","['sujiwo', 'tejo', 'takut', 'dianggap', 'pendukung', 'prabowo', 'mengatakan', 'ketiga', 'capres', 'cuma', 'prabowo', 'plastik', 'memang', 'berpendapat', 'obyektif', 'selalu', 'berpotensi', 'dituduh', 'pendukung', 'pendapat', 'mbah', 'tejo', 'faktanya', 'prabowo', 'paling', 'bisa…']","['sujiwo', 'tejo', 'takut', 'anggap', 'dukung', 'prabowo', 'kata', 'tiga', 'capres', 'cuma', 'prabowo', 'plastik', 'memang', 'dapat', 'obyektif', 'selalu', 'potensi', 'tuduh', 'dukung', 'dapat', 'mbah', 'tejo', 'fakta', 'prabowo', 'paling', 'bisa']"
"Bola dibawa Anies. Anies oper ke Ganjar. Ganjar oper lagi ke Anies. Anies menggiring bola. Dioper kembali ke Ganjar. Barisan belakang Prabowo kebingungan. Bola ditendang keras ke gawang oleh Ganjar  dan goooool....""  Itu suara komentator di radio...""",bola dibawa anies anies oper ke ganjar ganjar oper lagi ke anies anies menggiring bola dioper kembali ke ganjar barisan belakang prabowo kebingungan bola ditendang keras ke gawang oleh ganjar  dan goooool  itu suara komentator di radio,"['bola', 'dibawa', 'anies', 'anies', 'oper', 'ke', 'ganjar', 'ganjar', 'oper', 'lagi', 'ke', 'anies', 'anies', 'menggiring', 'bola', 'dioper', 'kembali', 'ke', 'ganjar', 'barisan', 'belakang', 'prabowo', 'kebingungan', 'bola', 'ditendang', 'keras', 'ke', 'gawang', 'oleh', 'ganjar', 'dan', 'goooool', 'itu', 'suara', 'komentator', 'di', 'radio']","['bola', 'dibawa', 'anies', 'anies', 'oper', 'ganjar', 'ganjar', 'oper', 'anies', 'anies', 'menggiring', 'bola', 'dioper', 'ganjar', 'barisan', 'belakang', 'prabowo', 'kebingungan', 'bola', 'ditendang', 'keras', 'gawang', 'ganjar', 'goooool', 'suara', 'komentator', 'radio']","['bola', 'bawa', 'anies', 'anies', 'oper', 'ganjar', 'ganjar', 'oper', 'anies', 'anies', 'giring', 'bola', 'oper', 'ganjar', 'baris', 'belakang', 'prabowo', 'bingung', 'bola', 'tendang', 'keras', 'gawang', 'ganjar', 'goooool', 'suara', 'komentator', 'radio']"
Saya membayangkan betapa pusingnya timnya Prabowo-Gibran menyiapkan dan mengatur kedua orang itu saat akan debat.  Mau ngatur orang model Prabowo dan Gibran... Pusing...,saya membayangkan betapa pusingnya timnya prabowogibran menyiapkan dan mengatur kedua orang itu saat akan debat  mau ngatur orang model prabowo dan gibran pusing,"['saya', 'membayangkan', 'betapa', 'pusingnya', 'timnya', 'prabowogibran', 'menyiapkan', 'dan', 'mengatur', 'kedua', 'orang', 'itu', 'saat', 'akan', 'debat', 'mau', 'ngatur', 'orang', 'model', 'prabowo', 'dan', 'gibran', 'pusing']","['membayangkan', 'betapa', 'pusingnya', 'timnya', 'prabowogibran', 'menyiapkan', 'mengatur', 'kedua', 'orang', 'debat', 'mau', 'ngatur', 'orang', 'model', 'prabowo', 'gibran', 'pusing']","['bayang', 'betapa', 'pusing', 'tim', 'prabowogibran', 'siap', 'atur', 'dua', 'orang', 'debat', 'mau', 'ngatur', 'orang', 'model', 'prabowo', 'gibran', 'pusing']"
@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Klo rakyat Tdk suka Prabowo.... Jangan pilih Prabowo.... Lgsg dijwb sama rakyat......  Cukup satu putaran saja https://t.co/GFxAGeZYTr,novibudi aniesbaswedan ganjarpranowo prabowo klo rakyat tdk suka prabowo jangan pilih prabowo lgsg dijwb sama rakyat  cukup satu putaran saja httpstcogfxagezytr,"['novibudi', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'klo', 'rakyat', 'tdk', 'suka', 'prabowo', 'jangan', 'pilih', 'prabowo', 'lgsg', 'dijwb', 'sama', 'rakyat', 'cukup', 'satu', 'putaran', 'saja', 'httpstcogfxagezytr']","['novibudi', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'klo', 'rakyat', 'tdk', 'suka', 'prabowo', 'jangan', 'pilih', 'prabowo', 'lgsg', 'dijwb', 'sama', 'rakyat', 'cukup', 'satu', 'putaran', 'httpstcogfxagezytr']","['novibudi', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'klo', 'rakyat', 'tdk', 'suka', 'prabowo', 'jangan', 'pilih', 'prabowo', 'lgsg', 'dijwb', 'sama', 'rakyat', 'cukup', 'satu', 'putar', 'httpstcogfxagezytr']"
@adearmando61 Kurang apa coba 2014 20 lembaga survey sdh menangkan prabowo tpi gk d lantik2 juga https://t.co/AYVKUQLvnt,adearmando kurang apa coba   lembaga survey sdh menangkan prabowo tpi gk d lantik juga httpstcoayvkuqlvnt,"['adearmando', 'kurang', 'apa', 'coba', 'lembaga', 'survey', 'sdh', 'menangkan', 'prabowo', 'tpi', 'gk', 'd', 'lantik', 'juga', 'httpstcoayvkuqlvnt']","['adearmando', 'kurang', 'apa', 'coba', 'lembaga', 'survey', 'sdh', 'menangkan', 'prabowo', 'tpi', 'gk', 'd', 'lantik', 'httpstcoayvkuqlvnt']","['adearmando', 'kurang', 'apa', 'coba', 'lembaga', 'survey', 'sdh', 'menang', 'prabowo', 'tpi', 'gk', 'd', 'lantik', 'httpstcoayvkuqlvnt']"
Tebakan saya nanti di Debat yang ada Cawapresnya:  Gibran akan memakai template sama dengan yang dipakai Prabowo:  1. Saya setuju dengan pendapat Paslon 1 dan (atau) 3. 2. Kita kembalikan ke rakyat. Anda boleh mengatakan kami salah (apapun kasusnya)  namun yang akan menilai…,tebakan saya nanti di debat yang ada cawapresnya  gibran akan memakai template sama dengan yang dipakai prabowo   saya setuju dengan pendapat paslon  dan atau   kita kembalikan ke rakyat anda boleh mengatakan kami salah apapun kasusnya  namun yang akan menilai…,"['tebakan', 'saya', 'nanti', 'di', 'debat', 'yang', 'ada', 'cawapresnya', 'gibran', 'akan', 'memakai', 'template', 'sama', 'dengan', 'yang', 'dipakai', 'prabowo', 'saya', 'setuju', 'dengan', 'pendapat', 'paslon', 'dan', 'atau', 'kita', 'kembalikan', 'ke', 'rakyat', 'anda', 'boleh', 'mengatakan', 'kami', 'salah', 'apapun', 'kasusnya', 'namun', 'yang', 'akan', 'menilai…']","['tebakan', 'debat', 'cawapresnya', 'gibran', 'memakai', 'template', 'sama', 'dipakai', 'prabowo', 'setuju', 'pendapat', 'paslon', 'kembalikan', 'rakyat', 'mengatakan', 'salah', 'apapun', 'kasusnya', 'menilai…']","['tebak', 'debat', 'cawapresnya', 'gibran', 'pakai', 'template', 'sama', 'pakai', 'prabowo', 'tuju', 'dapat', 'paslon', 'kembali', 'rakyat', 'kata', 'salah', 'apa', 'kasus', 'nilai']"
Percuma dipoles dg : Gemoy..Gemoy Karena Prabowo masih sama.  Emosional  mudah terpancing amarah  saat merasa tersudut akan langsung dikeluarkan lewat nada bicaranya yang meletup-letup tidak karuan. Tempramental sudah menjadi bagian dari dirinya.  Ganjar Paling Tegas https://t.co/zsWTAFqvVj,percuma dipoles dg  gemoygemoy karena prabowo masih sama  emosional  mudah terpancing amarah  saat merasa tersudut akan langsung dikeluarkan lewat nada bicaranya yang meletupletup tidak karuan tempramental sudah menjadi bagian dari dirinya  ganjar paling tegas httpstcozswtafqvvj,"['percuma', 'dipoles', 'dg', 'gemoygemoy', 'karena', 'prabowo', 'masih', 'sama', 'emosional', 'mudah', 'terpancing', 'amarah', 'saat', 'merasa', 'tersudut', 'akan', 'langsung', 'dikeluarkan', 'lewat', 'nada', 'bicaranya', 'yang', 'meletupletup', 'tidak', 'karuan', 'tempramental', 'sudah', 'menjadi', 'bagian', 'dari', 'dirinya', 'ganjar', 'paling', 'tegas', 'httpstcozswtafqvvj']","['percuma', 'dipoles', 'dg', 'gemoygemoy', 'prabowo', 'sama', 'emosional', 'mudah', 'terpancing', 'amarah', 'merasa', 'tersudut', 'langsung', 'dikeluarkan', 'lewat', 'nada', 'bicaranya', 'meletupletup', 'karuan', 'tempramental', 'menjadi', 'bagian', 'dirinya', 'ganjar', 'paling', 'tegas', 'httpstcozswtafqvvj']","['percuma', 'poles', 'dg', 'gemoygemoy', 'prabowo', 'sama', 'emosional', 'mudah', 'pancing', 'amarah', 'rasa', 'sudut', 'langsung', 'keluar', 'lewat', 'nada', 'bicara', 'meletupletup', 'karuan', 'tempramental', 'jadi', 'bagi', 'diri', 'ganjar', 'paling', 'tegas', 'httpstcozswtafqvvj']"
Yang penting banteng dan ganjar nyungsep duluan di putaran pertama... Di putaran kedua prabowo akan kami tumbangkan... #AniesPresiden2024  #AniesCerdas #AniesTerpelajar,yang penting banteng dan ganjar nyungsep duluan di putaran pertama di putaran kedua prabowo akan kami tumbangkan aniespresiden  aniescerdas aniesterpelajar,"['yang', 'penting', 'banteng', 'dan', 'ganjar', 'nyungsep', 'duluan', 'di', 'putaran', 'pertama', 'di', 'putaran', 'kedua', 'prabowo', 'akan', 'kami', 'tumbangkan', 'aniespresiden', 'aniescerdas', 'aniesterpelajar']","['penting', 'banteng', 'ganjar', 'nyungsep', 'duluan', 'putaran', 'pertama', 'putaran', 'kedua', 'prabowo', 'tumbangkan', 'aniespresiden', 'aniescerdas', 'aniesterpelajar']","['penting', 'banteng', 'ganjar', 'nyungsep', 'duluan', 'putar', 'pertama', 'putar', 'dua', 'prabowo', 'tumbang', 'aniespresiden', 'aniescerdas', 'aniesterpelajar']"
@Leonita_Lestari Jokowi rela merendahkan diri demi menaikkan derajat prabowo  ada yg salah dengan jokowi  tadinya sudah kasih clue mengarah no 3 kok tiba2 berubah ya  sungguh membagongkan  pasti ada sesuatu  prestasi 9 tahun ditutup dengan ending yang nggak jelas.,leonitalestari jokowi rela merendahkan diri demi menaikkan derajat prabowo  ada yg salah dengan jokowi  tadinya sudah kasih clue mengarah no  kok tiba berubah ya  sungguh membagongkan  pasti ada sesuatu  prestasi  tahun ditutup dengan ending yang nggak jelas,"['leonitalestari', 'jokowi', 'rela', 'merendahkan', 'diri', 'demi', 'menaikkan', 'derajat', 'prabowo', 'ada', 'yg', 'salah', 'dengan', 'jokowi', 'tadinya', 'sudah', 'kasih', 'clue', 'mengarah', 'no', 'kok', 'tiba', 'berubah', 'ya', 'sungguh', 'membagongkan', 'pasti', 'ada', 'sesuatu', 'prestasi', 'tahun', 'ditutup', 'dengan', 'ending', 'yang', 'nggak', 'jelas']","['leonitalestari', 'jokowi', 'rela', 'merendahkan', 'diri', 'menaikkan', 'derajat', 'prabowo', 'yg', 'salah', 'jokowi', 'tadinya', 'kasih', 'clue', 'mengarah', 'no', 'kok', 'tiba', 'berubah', 'sungguh', 'membagongkan', 'prestasi', 'tahun', 'ditutup', 'ending', 'jelas']","['leonitalestari', 'jokowi', 'rela', 'rendah', 'diri', 'naik', 'derajat', 'prabowo', 'yg', 'salah', 'jokowi', 'tadi', 'kasih', 'clue', 'arah', 'no', 'kok', 'tiba', 'ubah', 'sungguh', 'bagong', 'prestasi', 'tahun', 'tutup', 'ending', 'jelas']"
@NayDonuts @prabowo Kata Lord Bambang Pacul soal Menhan https://t.co/bCfIMnvb1b,naydonuts prabowo kata lord bambang pacul soal menhan httpstcobcfimnvbb,"['naydonuts', 'prabowo', 'kata', 'lord', 'bambang', 'pacul', 'soal', 'menhan', 'httpstcobcfimnvbb']","['naydonuts', 'prabowo', 'kata', 'lord', 'bambang', 'pacul', 'soal', 'menhan', 'httpstcobcfimnvbb']","['naydonuts', 'prabowo', 'kata', 'lord', 'bambang', 'pacul', 'soal', 'menhan', 'httpstcobcfimnvbb']"
Di forum debat  prediksi saya:  Prabowo akan dihabisi Anies dan Ganjar.   Gibran akan dihabisi Muhaimin dan Mahfud.  Prabowo-Gibran kalau bicara dan tampil di muka publik nggak bisa bagus. Malah sering blunder.  Menghadapi para aktivis lulusan UGM dengan pengalaman yang tak perlu…,di forum debat  prediksi saya  prabowo akan dihabisi anies dan ganjar   gibran akan dihabisi muhaimin dan mahfud  prabowogibran kalau bicara dan tampil di muka publik nggak bisa bagus malah sering blunder  menghadapi para aktivis lulusan ugm dengan pengalaman yang tak perlu…,"['di', 'forum', 'debat', 'prediksi', 'saya', 'prabowo', 'akan', 'dihabisi', 'anies', 'dan', 'ganjar', 'gibran', 'akan', 'dihabisi', 'muhaimin', 'dan', 'mahfud', 'prabowogibran', 'kalau', 'bicara', 'dan', 'tampil', 'di', 'muka', 'publik', 'nggak', 'bisa', 'bagus', 'malah', 'sering', 'blunder', 'menghadapi', 'para', 'aktivis', 'lulusan', 'ugm', 'dengan', 'pengalaman', 'yang', 'tak', 'perlu…']","['forum', 'debat', 'prediksi', 'prabowo', 'dihabisi', 'anies', 'ganjar', 'gibran', 'dihabisi', 'muhaimin', 'mahfud', 'prabowogibran', 'kalau', 'bicara', 'tampil', 'muka', 'publik', 'bagus', 'malah', 'sering', 'blunder', 'menghadapi', 'aktivis', 'lulusan', 'ugm', 'pengalaman', 'tak', 'perlu…']","['forum', 'debat', 'prediksi', 'prabowo', 'habis', 'anies', 'ganjar', 'gibran', 'habis', 'muhaimin', 'mahfud', 'prabowogibran', 'kalau', 'bicara', 'tampil', 'muka', 'publik', 'bagus', 'malah', 'sering', 'blunder', 'hadap', 'aktivis', 'lulus', 'ugm', 'alam', 'tak', 'perlu']"
Ganjar dan Anies itu aktivis UGM yang suka diskusi dan banyak menjelaskan. Waktu yang diberikan di debat pasti dianggap kurang. Makanya waktu setelah debat  keduanya masih menyediakan waktu untuk bicara panjang lebar kepada pers.  Sedangkan Prabowo (dan Gibran nanti) setelah…,ganjar dan anies itu aktivis ugm yang suka diskusi dan banyak menjelaskan waktu yang diberikan di debat pasti dianggap kurang makanya waktu setelah debat  keduanya masih menyediakan waktu untuk bicara panjang lebar kepada pers  sedangkan prabowo dan gibran nanti setelah…,"['ganjar', 'dan', 'anies', 'itu', 'aktivis', 'ugm', 'yang', 'suka', 'diskusi', 'dan', 'banyak', 'menjelaskan', 'waktu', 'yang', 'diberikan', 'di', 'debat', 'pasti', 'dianggap', 'kurang', 'makanya', 'waktu', 'setelah', 'debat', 'keduanya', 'masih', 'menyediakan', 'waktu', 'untuk', 'bicara', 'panjang', 'lebar', 'kepada', 'pers', 'sedangkan', 'prabowo', 'dan', 'gibran', 'nanti', 'setelah…']","['ganjar', 'anies', 'aktivis', 'ugm', 'suka', 'diskusi', 'banyak', 'menjelaskan', 'waktu', 'diberikan', 'debat', 'dianggap', 'kurang', 'makanya', 'waktu', 'debat', 'keduanya', 'menyediakan', 'waktu', 'bicara', 'panjang', 'lebar', 'pers', 'prabowo', 'gibran', 'setelah…']","['ganjar', 'anies', 'aktivis', 'ugm', 'suka', 'diskusi', 'banyak', 'jelas', 'waktu', 'beri', 'debat', 'anggap', 'kurang', 'makanya', 'waktu', 'debat', 'dua', 'sedia', 'waktu', 'bicara', 'panjang', 'lebar', 'pers', 'prabowo', 'gibran', 'telah']"
@AnggaPutraF Mengundang beliau &amp; menaruh di bangku terdepan adalah sebuah statement. Seorang ayah dari demonstran yg meninggal saat membela capres Prabowo di gugatan MK pada Pilpres thn 2019  5 tahun kemudian duduk di barisan Capres lain,anggaputraf mengundang beliau amp menaruh di bangku terdepan adalah sebuah statement seorang ayah dari demonstran yg meninggal saat membela capres prabowo di gugatan mk pada pilpres thn    tahun kemudian duduk di barisan capres lain,"['anggaputraf', 'mengundang', 'beliau', 'amp', 'menaruh', 'di', 'bangku', 'terdepan', 'adalah', 'sebuah', 'statement', 'seorang', 'ayah', 'dari', 'demonstran', 'yg', 'meninggal', 'saat', 'membela', 'capres', 'prabowo', 'di', 'gugatan', 'mk', 'pada', 'pilpres', 'thn', 'tahun', 'kemudian', 'duduk', 'di', 'barisan', 'capres', 'lain']","['anggaputraf', 'mengundang', 'beliau', 'amp', 'menaruh', 'bangku', 'terdepan', 'sebuah', 'statement', 'seorang', 'ayah', 'demonstran', 'yg', 'meninggal', 'membela', 'capres', 'prabowo', 'gugatan', 'mk', 'pilpres', 'thn', 'tahun', 'kemudian', 'duduk', 'barisan', 'capres']","['anggaputraf', 'undang', 'beliau', 'amp', 'taruh', 'bangku', 'depan', 'buah', 'statement', 'orang', 'ayah', 'demonstran', 'yg', 'tinggal', 'bela', 'capres', 'prabowo', 'gugat', 'mk', 'pilpres', 'thn', 'tahun', 'kemudian', 'duduk', 'baris', 'capres']"
@ilhamram_dani Kades-kades Cirebon punya selera  pilihannya jelas: Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,ilhamramdani kadeskades cirebon punya selera  pilihannya jelas prabowogibran  parlemen  purnakuwu dukungpragibs,"['ilhamramdani', 'kadeskades', 'cirebon', 'punya', 'selera', 'pilihannya', 'jelas', 'prabowogibran', 'parlemen', 'purnakuwu', 'dukungpragibs']","['ilhamramdani', 'kadeskades', 'cirebon', 'punya', 'selera', 'pilihannya', 'jelas', 'prabowogibran', 'parlemen', 'purnakuwu', 'dukungpragibs']","['ilhamramdani', 'kadeskades', 'cirebon', 'punya', 'selera', 'pilih', 'jelas', 'prabowogibran', 'parlemen', 'purnakuwu', 'dukungpragibs']"
@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo https://t.co/K7gUfk7jIh,novibudi aniesbaswedan ganjarpranowo prabowo httpstcokgufkjih,"['novibudi', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'httpstcokgufkjih']","['novibudi', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'httpstcokgufkjih']","['novibudi', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'httpstcokgufkjih']"
Nah loh ketauan deh Kepada publik  ketika tim Bocor Alus Tempo menemukan fakta di balik banyaknya gimmick yang dilakukan paslon 02. Alasannya adalah untuk menambal rekam jejak buruk Prabowo Subianto  agar rakyat tidak terpaku pada masa kelam menantu Soeharto itu. https://t.co/eIZClx8d5R,nah loh ketauan deh kepada publik  ketika tim bocor alus tempo menemukan fakta di balik banyaknya gimmick yang dilakukan paslon  alasannya adalah untuk menambal rekam jejak buruk prabowo subianto  agar rakyat tidak terpaku pada masa kelam menantu soeharto itu httpstcoeizclxdr,"['nah', 'loh', 'ketauan', 'deh', 'kepada', 'publik', 'ketika', 'tim', 'bocor', 'alus', 'tempo', 'menemukan', 'fakta', 'di', 'balik', 'banyaknya', 'gimmick', 'yang', 'dilakukan', 'paslon', 'alasannya', 'adalah', 'untuk', 'menambal', 'rekam', 'jejak', 'buruk', 'prabowo', 'subianto', 'agar', 'rakyat', 'tidak', 'terpaku', 'pada', 'masa', 'kelam', 'menantu', 'soeharto', 'itu', 'httpstcoeizclxdr']","['nah', 'loh', 'ketauan', 'deh', 'publik', 'tim', 'bocor', 'alus', 'tempo', 'menemukan', 'fakta', 'balik', 'banyaknya', 'gimmick', 'dilakukan', 'paslon', 'alasannya', 'menambal', 'rekam', 'jejak', 'buruk', 'prabowo', 'subianto', 'rakyat', 'terpaku', 'masa', 'kelam', 'menantu', 'soeharto', 'httpstcoeizclxdr']","['nah', 'loh', 'tau', 'deh', 'publik', 'tim', 'bocor', 'alus', 'tempo', 'temu', 'fakta', 'balik', 'banyak', 'gimmick', 'laku', 'paslon', 'alas', 'tambal', 'rekam', 'jejak', 'buruk', 'prabowo', 'subianto', 'rakyat', 'terpa', 'masa', 'kelam', 'menantu', 'soeharto', 'httpstcoeizclxdr']"
@kikysaputrii Pak prabowo lebih obyektif ketika menjawab masalah  kalau Anies terlalu enteng ngasih solusi  Teori sama praktek jelas beda.,kikysaputrii pak prabowo lebih obyektif ketika menjawab masalah  kalau anies terlalu enteng ngasih solusi  teori sama praktek jelas beda,"['kikysaputrii', 'pak', 'prabowo', 'lebih', 'obyektif', 'ketika', 'menjawab', 'masalah', 'kalau', 'anies', 'terlalu', 'enteng', 'ngasih', 'solusi', 'teori', 'sama', 'praktek', 'jelas', 'beda']","['kikysaputrii', 'pak', 'prabowo', 'lebih', 'obyektif', 'menjawab', 'masalah', 'kalau', 'anies', 'terlalu', 'enteng', 'ngasih', 'solusi', 'teori', 'sama', 'praktek', 'jelas', 'beda']","['kikysaputrii', 'pak', 'prabowo', 'lebih', 'obyektif', 'jawab', 'masalah', 'kalau', 'anies', 'terlalu', 'enteng', 'ngasih', 'solusi', 'teori', 'sama', 'praktek', 'jelas', 'beda']"
@UyokBack Kenyataannya  Prabowo jelas kelihatan emosi dan tidak mampu menguasai diri.. berkali-kali jawabannya hanya menyerang pribadi calon lain. Nampak sekali Prabowo bukan bersikap sebagai dirinya sendiri  tapi memikul beban dari Tuannya yaitu bapaknya Gibroy.. https://t.co/sTR5161BTe,uyokback kenyataannya  prabowo jelas kelihatan emosi dan tidak mampu menguasai diri berkalikali jawabannya hanya menyerang pribadi calon lain nampak sekali prabowo bukan bersikap sebagai dirinya sendiri  tapi memikul beban dari tuannya yaitu bapaknya gibroy httpstcostrbte,"['uyokback', 'kenyataannya', 'prabowo', 'jelas', 'kelihatan', 'emosi', 'dan', 'tidak', 'mampu', 'menguasai', 'diri', 'berkalikali', 'jawabannya', 'hanya', 'menyerang', 'pribadi', 'calon', 'lain', 'nampak', 'sekali', 'prabowo', 'bukan', 'bersikap', 'sebagai', 'dirinya', 'sendiri', 'tapi', 'memikul', 'beban', 'dari', 'tuannya', 'yaitu', 'bapaknya', 'gibroy', 'httpstcostrbte']","['uyokback', 'kenyataannya', 'prabowo', 'jelas', 'kelihatan', 'emosi', 'mampu', 'menguasai', 'diri', 'berkalikali', 'jawabannya', 'menyerang', 'pribadi', 'calon', 'nampak', 'sekali', 'prabowo', 'bukan', 'bersikap', 'dirinya', 'sendiri', 'memikul', 'beban', 'tuannya', 'bapaknya', 'gibroy', 'httpstcostrbte']","['uyokback', 'nyata', 'prabowo', 'jelas', 'lihat', 'emosi', 'mampu', 'kuasa', 'diri', 'berkalikali', 'jawab', 'serang', 'pribadi', 'calon', 'nampak', 'sekali', 'prabowo', 'bukan', 'sikap', 'diri', 'sendiri', 'pikul', 'beban', 'tuan', 'bapak', 'gibroy', 'httpstcostrbte']"
